0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
SFRP1,22.51,18.82,20.14,15.84,18.94,16.54,10.42,14.08,11.52,10.47,12.92,14.08,13.91,10.05,10.52,11.33,11.78,10.17,10.16,11.95,26.22,22.41,0.0,18.59,18.41,33.25,6.26,7.37,8.8,9.44,8.75,8.22,0.0,2.0,0.74,0.25,0.5,1.39,19.25,16.94,18.88,8.25
IKBKB,16.09,16.46,13.5,25.69,23.34,19.56,12.47,14.64,37.42,24.72,14.02,24.06,19.01,32.19,34.78,30.36,16.19,18.85,17.21,20.02,13.91,21.07,0.0,29.58,28.39,75.93,10.49,12.04,17.39,20.86,41.5,23.18,0.0,16.99,50.66,24.42,21.72,46.89,22.99,19.34,31.12,16.48
PLAT,0.22,0.84,1.21,1.99,0.22,1.19,2.18,1.17,6.88,8.07,1.08,2.14,2.5,1.86,2.7,3.22,1.78,1.38,0.62,4.49,2.28,2.52,0.0,2.05,1.17,0.0,0.0,2.33,0.51,3.92,1.85,1.18,0.0,5.75,1.15,8.22,2.32,2.72,3.48,2.49,3.94,7.11
DKK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,3.68,8.89,0.0,0.0,0.0,0.0
GDAP1,8.16,5.57,19.59,13.2,4.74,7.97,11.11,7.88,11.94,9.41,8.66,7.05,10.78,13.52,10.01,8.45,7.08,7.23,7.81,7.38,5.18,10.0,0.0,8.09,5.4,1.54,6.36,8.9,39.33,4.13,12.89,4.75,0.0,2.48,16.5,4.02,9.23,13.96,11.24,7.16,9.7,8.51
NDRG1,27.57,18.77,25.94,49.0,18.55,20.08,16.56,17.41,23.59,24.82,16.13,18.45,16.5,14.74,13.59,25.78,14.07,21.79,21.96,32.52,20.4,25.17,0.0,30.75,24.42,57.11,16.71,16.68,3.17,14.53,18.8,8.34,0.0,31.66,21.34,24.37,19.95,22.64,28.36,20.21,27.04,19.49
IL7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,2.73,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,1.25,1.53,0.42
TRPS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98,1.72,5.37,1.03,1.69,0.01,0.02,0.0,0.0
GML,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF10A,7.15,6.73,7.58,17.36,9.79,7.65,5.34,8.19,24.5,15.77,5.5,6.44,7.75,8.83,6.12,9.74,4.5,5.66,6.28,6.85,8.13,7.2,0.0,8.16,11.45,2.11,5.58,10.53,16.78,14.32,29.66,24.58,0.0,50.74,44.9,15.44,13.47,16.02,8.88,7.68,11.72,11.75
MCM4,35.39,40.07,64.91,122.43,38.82,44.27,43.17,66.08,77.03,93.81,58.36,112.27,125.61,265.95,87.91,235.09,116.98,53.56,45.12,78.7,48.87,50.57,0.0,48.46,55.45,283.23,17.31,44.32,49.68,39.8,86.61,56.52,0.0,50.38,39.09,10.85,15.15,10.74,93.69,74.5,76.85,54.36
BNIP3L,16.32,20.81,25.42,33.46,25.97,18.81,20.71,15.17,31.35,31.5,17.32,12.89,19.26,32.15,19.98,21.37,18.52,30.63,33.73,34.32,16.66,15.51,0.0,20.73,14.65,22.79,21.48,21.0,31.19,20.02,15.41,15.51,0.0,13.1,6.77,46.67,24.61,33.38,35.35,41.17,45.79,41.56
KCNN4,84.9,77.57,72.61,71.3,68.09,71.2,40.71,52.1,27.54,40.93,54.06,69.91,54.21,33.43,58.96,57.36,62.93,51.41,40.78,50.52,86.87,106.31,0.0,93.01,83.12,144.05,11.63,34.55,95.44,43.03,32.89,35.24,0.0,11.48,21.79,1.98,5.32,6.74,43.98,36.58,46.95,28.44
NUCB1,152.72,116.72,137.21,193.94,101.51,113.91,88.33,87.7,110.86,126.36,85.2,123.53,107.84,106.71,89.58,156.48,98.54,96.45,89.48,131.49,158.39,178.09,0.0,156.71,179.63,205.03,89.46,56.1,43.63,88.88,74.9,69.93,0.0,39.78,28.59,6.49,11.31,14.7,199.63,124.84,175.75,90.13
NFKBIB,31.37,24.3,34.24,33.24,22.09,27.76,13.33,21.34,65.31,65.78,20.78,31.23,28.93,20.58,19.19,39.92,27.23,22.04,16.47,23.68,35.9,54.45,0.0,38.62,42.47,80.41,34.84,26.1,39.0,58.68,79.67,66.27,0.0,181.94,185.45,471.62,623.65,672.38,21.59,14.88,20.56,53.66
LHB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RELB,10.9,8.15,16.59,8.65,10.69,7.04,3.13,9.96,66.56,92.11,3.99,8.17,6.87,2.48,2.4,5.11,4.23,2.89,1.09,1.95,12.13,16.44,0.0,16.38,17.83,23.25,10.08,9.29,19.83,113.37,172.65,121.8,776.06,427.94,311.92,923.73,811.81,1035.05,13.36,8.89,11.02,66.8
FCGRT,45.12,37.03,42.4,70.95,30.62,33.42,37.35,32.08,11.75,16.27,24.81,36.7,27.55,14.03,24.09,23.95,29.33,33.29,28.09,35.87,45.45,44.28,0.0,40.58,46.25,251.49,26.27,10.65,39.71,20.53,18.99,15.14,0.0,11.32,25.59,0.0,3.33,0.0,34.8,25.64,26.76,16.83
CKM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,4.51,2.41,0.0,0.0,0.0,0.0
ERCC2,10.05,8.44,8.43,7.97,6.5,6.53,2.46,5.95,8.24,11.7,4.77,8.99,8.18,5.47,6.33,10.22,6.16,5.12,4.79,9.21,9.25,11.01,0.0,9.21,9.24,25.08,0.0,5.27,8.89,7.57,9.99,13.75,0.0,5.12,7.24,0.0,0.65,2.45,7.66,4.18,5.54,4.56
AMH,4.45,3.81,1.82,1.9,5.55,6.47,4.03,3.44,5.89,14.74,5.99,5.58,10.16,2.33,11.85,25.14,7.64,6.45,4.49,3.17,4.08,3.26,0.0,4.67,8.11,13.84,2.05,1.66,0.0,12.11,17.06,12.78,0.0,12.91,5.26,12.01,4.85,5.53,7.04,8.76,10.4,5.99
LYL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RETN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCER2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DMPK,61.04,43.64,37.85,54.07,34.61,42.46,30.17,28.08,39.7,37.54,28.9,40.06,39.54,48.78,30.69,78.56,37.09,37.57,32.96,51.14,61.18,63.61,0.0,52.27,64.65,107.33,10.27,28.29,9.64,48.13,59.02,65.23,0.0,26.97,29.15,119.19,128.71,100.98,57.92,41.2,65.72,26.58
LILRB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASF1B,7.76,10.01,12.83,9.19,8.53,12.12,10.6,9.14,19.98,21.89,12.66,33.54,29.42,15.68,46.42,65.75,47.99,17.34,17.15,21.67,9.61,7.2,0.0,6.55,6.51,23.1,4.76,2.84,13.24,12.83,9.46,8.17,0.0,0.0,8.75,3.89,3.67,13.74,29.65,26.48,26.05,15.29
CCNE1,22.94,29.58,21.6,22.89,21.92,25.99,24.53,23.12,27.72,26.54,23.09,43.93,36.72,32.49,44.33,49.19,48.42,25.31,21.76,27.13,19.12,21.79,0.0,30.98,28.23,17.73,18.01,26.88,34.1,25.19,34.06,27.93,0.0,19.3,18.11,75.1,57.35,79.16,25.62,26.85,27.97,20.82
URI1,59.96,52.34,81.93,53.01,56.58,52.54,45.35,49.94,51.78,41.96,55.55,58.51,70.84,79.7,49.16,51.88,58.77,57.85,51.77,59.0,55.94,46.58,0.0,53.63,46.02,63.3,46.83,66.4,70.44,42.02,35.99,40.19,0.0,17.79,33.84,25.17,22.77,23.71,39.86,37.35,44.06,51.47
PDCD5,383.16,534.8,456.33,483.26,613.83,464.89,955.35,621.59,621.16,458.8,682.01,438.75,388.64,504.27,504.1,317.39,481.56,368.26,364.93,266.07,411.15,386.02,0.0,334.44,355.79,268.06,813.4,645.05,660.37,161.52,166.51,150.67,0.0,46.08,56.96,129.53,167.55,204.79,234.64,374.11,231.39,738.76
AKT2,109.77,59.21,116.33,118.71,51.13,68.77,43.48,45.59,76.54,104.86,47.01,83.17,94.97,89.88,47.24,123.82,60.57,54.54,48.62,115.3,103.62,126.69,0.0,89.53,156.09,145.92,32.74,77.99,76.68,93.8,86.41,130.61,0.0,64.99,75.79,69.81,40.99,55.34,122.31,69.4,110.03,67.92
PIAS4,7.91,6.58,8.59,53.47,2.95,4.37,1.52,2.75,3.51,4.3,3.32,3.27,4.07,10.61,2.7,9.15,3.33,4.25,3.01,8.87,6.34,4.68,0.0,10.47,7.38,23.07,0.36,3.06,0.83,29.01,8.49,8.55,0.0,36.16,33.49,27.67,19.61,18.85,5.85,4.29,3.7,4.26
EBI3,1.27,1.87,0.78,0.0,5.02,1.28,0.0,1.29,29.36,34.59,0.92,1.38,1.27,0.29,0.94,0.58,0.88,0.42,0.91,0.45,1.58,0.0,0.0,0.0,1.2,0.0,12.81,0.43,0.0,0.43,0.0,1.01,0.0,4.79,2.63,18.99,21.53,9.98,0.55,0.69,0.35,28.89
SLC1A5,223.93,178.27,227.54,193.78,159.2,145.88,95.83,108.17,82.55,107.04,91.19,166.19,139.65,72.71,109.4,150.2,129.62,104.21,82.11,127.93,231.53,245.12,569.4,206.44,200.71,255.89,90.17,135.24,111.07,86.63,72.42,72.87,0.0,25.22,15.35,24.87,21.25,26.56,114.84,77.15,104.36,71.89
BBC3,5.39,3.37,5.28,8.4,2.92,2.63,3.03,1.95,17.95,17.48,2.52,5.84,3.61,1.31,4.24,11.4,4.84,8.42,6.83,12.01,5.8,14.83,0.0,4.9,2.9,0.0,2.26,4.41,3.99,10.65,20.65,18.44,0.0,31.97,75.84,83.08,104.97,91.11,15.48,9.93,17.45,14.51
TGFB1,59.14,64.94,67.18,68.06,105.93,46.5,36.18,44.28,52.58,71.48,41.25,68.09,41.57,67.06,31.42,74.2,40.14,37.36,28.98,45.94,59.37,61.04,0.0,89.12,93.16,142.73,24.54,15.01,5.52,63.54,57.92,67.26,0.0,31.18,27.58,10.31,29.86,6.21,76.5,51.58,73.99,39.35
CD79A,2.16,0.53,0.83,0.0,0.67,2.04,0.0,0.62,0.0,0.54,1.42,0.36,0.79,0.62,0.62,0.45,0.52,0.47,2.06,0.72,1.34,3.07,0.0,0.62,1.4,0.0,0.0,1.38,0.0,0.0,3.9,0.0,0.0,0.0,0.0,8.62,29.39,31.75,0.54,0.91,2.01,0.65
CD33,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.25,0.0,0.13,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.12,0.78,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEACAM5,0.67,0.78,0.32,0.0,0.83,0.41,0.0,0.18,1.68,0.78,0.69,0.52,0.47,1.86,0.04,1.58,0.44,0.37,0.39,1.15,0.42,0.33,0.0,0.66,1.08,0.0,0.0,0.0,0.0,0.99,0.85,1.15,0.0,1.16,0.0,0.0,0.0,0.0,0.17,0.09,0.16,0.48
CRX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.85,0.0,0.0,0.0,0.0
TYK2,27.31,34.37,17.66,22.04,38.11,18.98,39.54,28.64,54.59,41.65,28.09,36.22,36.37,14.76,52.29,40.82,37.41,42.35,36.73,21.25,24.86,19.44,0.0,33.13,26.66,172.06,1.4,10.94,19.28,36.23,68.12,47.89,0.0,79.11,53.09,105.69,84.84,89.65,25.8,21.86,22.45,44.31
SULT2A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.52,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.2,0.0
ATP1A3,0.0,0.14,0.0,0.0,0.1,0.16,0.61,0.0,0.58,0.62,0.93,0.65,0.38,0.6,1.3,4.04,1.37,0.87,0.19,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.24,3.52,1.28,0.78,5.08,1.52,1.08,1.29,0.55
ZNF175,2.0,3.4,1.25,8.14,3.01,1.9,0.63,2.74,5.06,7.37,1.78,1.26,2.16,6.23,1.87,2.36,2.82,2.19,2.16,3.87,3.61,1.76,0.0,5.08,2.9,0.84,1.99,7.38,0.95,6.09,5.04,13.99,0.0,3.89,9.48,16.71,8.83,21.15,4.08,2.64,5.02,1.97
PLA2G4C,12.02,5.62,25.64,1.27,16.88,4.49,13.7,7.4,28.92,12.03,2.5,4.8,5.07,3.82,4.23,5.06,2.9,5.87,1.83,3.56,9.24,9.99,0.0,5.33,8.1,16.01,4.23,0.0,11.34,19.29,63.58,14.06,0.0,88.14,120.52,578.04,789.64,702.8,5.67,4.25,8.48,12.87
DBP,5.08,4.57,4.21,0.0,1.5,3.0,2.88,4.92,1.32,0.64,7.62,7.41,5.9,2.4,6.21,8.45,7.46,11.64,9.33,11.5,3.03,4.0,0.0,0.2,1.45,0.0,0.0,2.08,2.07,7.81,11.26,10.49,0.0,19.34,24.13,99.02,97.53,138.04,14.54,11.18,12.7,3.08
FGF21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,4.46,0.0,0.0,0.0,0.0
KLF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.03,0.0,0.12,0.0
DNASE2,39.41,34.86,37.17,39.5,36.82,32.32,27.27,26.25,24.58,27.46,24.92,35.92,27.33,23.89,28.05,34.0,26.83,30.58,27.7,31.66,35.9,50.2,0.0,29.49,37.07,44.41,6.73,17.58,14.27,12.48,9.28,8.39,0.0,8.16,0.0,4.45,0.0,0.0,44.88,33.79,45.59,24.35
TFPT,14.15,11.42,15.75,34.88,11.95,11.94,11.48,13.9,8.78,11.92,9.19,12.51,8.3,11.11,11.16,16.4,8.57,8.41,6.83,11.37,11.67,12.4,0.0,10.58,11.58,24.95,0.0,4.15,5.6,9.77,33.05,18.92,0.0,18.22,27.67,21.17,23.79,28.66,11.94,10.13,10.88,12.56
SLC5A5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.18,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3.26,3.52,6.47,0.0,0.0,0.05,0.09
PIK3R2,13.44,8.55,10.1,25.69,22.47,10.01,3.26,8.49,11.28,9.24,8.12,14.75,13.9,15.37,9.74,25.62,9.54,11.24,7.59,14.73,12.98,9.47,0.0,11.46,15.24,26.79,1.38,1.86,0.32,15.8,30.26,14.45,0.0,6.79,7.62,0.6,0.92,1.1,13.44,6.03,11.8,6.68
RAB3A,0.7,1.3,0.98,0.0,0.0,0.96,0.0,1.08,1.82,0.54,1.41,0.69,1.36,1.65,0.9,1.16,0.88,0.68,0.83,0.52,1.03,0.0,0.0,1.71,0.88,12.19,0.0,0.0,0.0,2.11,2.35,3.75,0.0,5.45,4.82,7.53,9.5,10.68,0.61,0.63,1.33,0.73
ISYNA1,31.26,32.48,26.33,29.76,31.91,27.84,33.44,20.19,9.2,14.33,21.91,41.68,26.96,15.54,29.93,40.62,33.64,28.72,21.46,25.21,30.48,51.88,0.0,31.12,37.32,115.84,26.63,10.22,19.63,26.22,47.23,24.67,0.0,15.91,16.31,3.2,6.46,9.6,23.96,19.9,31.66,11.73
ELL,2.34,2.18,2.64,0.77,0.75,1.67,0.0,1.05,2.54,3.78,1.21,1.84,1.6,1.28,2.01,5.8,1.08,2.53,2.72,2.06,2.27,3.22,0.0,2.38,4.08,4.23,0.0,4.33,0.32,5.29,7.84,7.78,0.0,20.47,12.95,11.32,10.61,8.11,2.99,1.42,2.55,1.71
CRTC1,3.25,2.62,2.84,9.2,1.73,2.69,1.95,1.93,2.29,2.77,2.23,2.19,3.07,2.54,1.2,5.94,2.42,2.42,1.42,3.08,4.43,5.24,0.0,4.94,5.08,6.32,1.25,0.07,0.0,6.31,4.7,7.96,0.0,7.27,1.22,3.3,2.14,2.29,3.84,1.93,3.99,2.12
ETV2,2.26,3.09,0.66,7.39,1.55,1.83,0.0,2.11,1.9,2.49,2.88,3.92,3.28,1.1,7.08,4.08,2.7,2.45,2.25,5.72,2.71,4.2,0.0,2.7,1.35,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.0,3.36,5.9,2.48,4.2,1.73,0.77,3.34,1.34
HAMP,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,8.43,0.0,0.0,0.0,0.0,0.0
USF2,109.65,88.9,116.11,102.85,101.19,79.02,100.38,65.09,67.84,81.23,71.91,105.23,92.63,114.91,64.92,170.91,71.87,75.09,59.63,88.35,123.34,141.05,3183.31,142.96,178.16,170.54,120.37,160.63,174.24,155.13,198.68,173.76,0.0,114.41,60.11,97.1,72.26,88.55,89.7,57.97,80.71,76.12
SUGP1,19.76,16.06,8.92,15.01,9.61,16.73,8.86,10.75,23.52,16.01,13.21,16.76,17.39,18.19,22.03,22.87,11.84,13.15,15.21,17.1,15.74,20.69,0.0,18.85,13.33,4.31,10.27,8.76,8.67,17.26,16.17,11.3,0.0,19.64,12.95,5.31,7.58,9.61,21.37,16.91,24.02,15.68
ERF,63.87,40.39,60.67,63.93,36.98,43.35,15.18,21.86,85.51,57.84,21.72,30.63,43.61,40.27,32.75,73.58,30.49,26.05,24.65,52.06,54.14,53.42,0.0,46.52,60.51,253.42,28.39,38.39,36.9,91.64,74.7,122.6,0.0,92.27,194.94,125.67,94.99,189.21,77.86,39.56,62.26,41.43
CDK6,1.87,2.13,1.97,2.59,2.2,2.74,0.65,1.88,3.43,3.79,2.16,2.31,3.47,3.2,1.92,2.98,2.93,2.73,3.03,3.76,2.08,1.26,0.0,2.08,2.36,1.89,2.42,1.84,2.76,3.81,5.41,4.9,0.0,3.48,6.77,6.78,1.45,0.91,2.51,2.41,2.46,3.5
NAMPT,104.18,94.41,123.45,100.54,74.58,113.88,69.21,108.95,235.09,236.4,109.05,74.72,108.84,226.32,80.57,150.51,70.72,89.95,106.11,115.13,88.38,72.64,0.0,80.17,96.8,179.71,88.93,143.42,111.89,147.74,191.48,268.39,2770.91,293.5,387.66,205.99,126.11,91.55,252.85,300.82,260.23,228.44
PON2,347.41,368.0,315.5,329.55,433.39,378.33,374.79,417.46,246.35,232.64,416.11,328.07,360.87,332.68,404.78,281.35,346.76,383.73,373.21,313.04,343.06,303.94,0.0,303.16,277.45,294.79,335.8,349.52,476.53,151.69,152.76,129.63,0.0,28.42,29.78,3.94,8.14,6.3,356.66,420.47,364.69,307.68
HBP1,18.14,23.11,16.99,11.51,17.47,21.46,15.01,21.62,26.26,28.27,17.68,14.76,15.65,9.8,13.62,12.15,12.78,26.25,29.66,27.87,20.28,34.36,0.0,14.27,20.5,32.46,14.47,15.36,19.86,49.48,54.23,54.04,0.0,164.26,208.06,455.7,422.0,394.3,28.41,34.66,29.21,23.4
SP4,0.38,0.4,1.84,0.71,0.55,0.37,0.16,0.35,0.43,0.38,0.46,0.53,1.09,1.04,0.54,1.68,0.92,0.62,0.84,0.92,0.46,0.38,0.0,0.2,0.45,0.0,0.77,0.43,0.88,1.17,2.57,3.33,0.0,2.39,30.33,2.04,3.98,2.49,0.58,0.64,0.66,0.34
DLX5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.07,0.0,0.13,0.07
CAV1,96.54,98.66,104.41,106.04,116.06,112.07,75.97,129.31,151.53,159.56,127.59,126.41,147.52,189.68,105.66,156.58,123.56,90.73,105.21,110.67,82.54,78.43,0.0,68.96,57.88,112.0,73.49,85.03,105.84,43.09,36.3,51.92,0.0,18.17,66.76,29.59,31.08,39.43,84.52,87.4,93.19,145.75
MET,48.8,43.15,46.24,51.15,40.23,51.55,34.62,46.14,52.42,53.21,43.79,40.97,52.87,41.18,35.55,38.08,38.66,38.84,33.28,40.35,47.63,46.39,0.0,50.43,43.9,39.99,40.5,34.61,54.03,44.03,40.61,53.84,0.0,37.78,43.79,17.55,18.77,16.25,61.43,56.73,53.4,48.44
WNT2,2.07,0.59,0.07,0.0,0.4,0.4,2.99,0.22,0.0,0.15,0.64,0.86,1.2,0.62,0.11,1.52,1.04,0.26,0.42,0.5,1.11,0.0,0.0,0.15,1.58,9.87,0.0,0.27,0.0,0.27,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.27,0.49,0.12
HOXA1,0.56,0.94,1.42,1.57,1.21,1.33,1.46,1.16,0.0,1.61,2.08,0.75,1.05,1.51,1.18,1.67,1.66,1.48,1.1,0.99,1.71,1.65,0.0,0.59,0.99,0.0,1.69,1.29,0.65,1.87,4.68,1.11,0.0,2.39,2.9,0.0,1.9,0.0,0.83,1.33,1.29,1.54
HOXA5,5.09,3.39,1.39,0.0,3.37,3.66,15.75,2.81,3.71,1.81,3.71,2.06,1.7,2.76,3.88,8.55,3.07,4.09,3.22,2.81,1.9,0.89,0.0,2.15,2.25,0.0,30.48,1.45,1.58,6.5,0.57,3.05,0.0,0.8,0.0,0.0,6.58,8.08,2.31,4.56,2.1,1.69
EVX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.06,0.07
NOD1,3.21,3.28,4.23,3.39,1.43,3.28,3.68,2.55,3.0,4.96,3.79,5.03,4.23,3.24,2.99,4.52,3.82,2.83,2.41,3.91,6.25,5.9,0.0,4.32,6.06,4.95,9.89,1.85,0.56,4.86,3.44,7.74,0.0,3.06,0.0,0.0,0.91,0.0,9.99,10.47,9.66,4.05
CASP2,7.52,7.9,8.58,6.12,5.31,9.72,5.86,10.77,13.25,10.11,9.92,12.38,17.84,13.54,12.87,21.34,13.46,8.97,9.88,10.68,7.25,6.08,0.0,5.51,8.3,11.84,4.12,3.18,0.31,9.32,9.42,6.42,0.0,10.91,19.59,0.73,2.25,0.45,14.12,12.38,13.91,8.18
HSPB1,378.12,341.75,308.53,358.52,350.16,299.18,352.56,340.49,376.94,354.94,310.07,426.41,308.38,176.49,507.86,375.71,449.0,409.53,414.55,404.04,327.73,429.74,0.0,292.37,385.86,484.19,110.97,236.83,178.05,236.76,137.02,158.15,0.0,89.54,59.17,278.87,427.4,407.39,462.7,446.32,484.82,419.7
PAX4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
SERPINE1,51.82,52.29,60.09,48.97,34.07,58.59,28.33,47.88,508.23,588.75,45.2,47.6,71.41,44.41,36.93,56.53,38.14,27.29,30.23,40.19,102.49,112.64,0.0,133.83,159.07,146.51,20.76,50.79,43.09,113.27,137.42,155.62,0.0,121.69,150.22,26.81,30.67,29.7,72.35,60.03,70.96,431.73
NRF1,5.6,6.01,5.43,8.6,10.74,7.05,4.87,6.41,7.72,5.43,9.49,5.79,7.62,10.93,6.51,11.72,6.34,6.63,5.76,4.28,4.58,5.23,0.0,4.58,8.55,7.38,6.17,6.18,8.97,10.39,10.41,18.0,0.0,11.88,11.97,11.26,14.54,17.65,5.75,8.64,6.21,6.88
