0,1,2,3,4,5,6,7,8,9,10
CDK20,1.23,1.49,2.18,2.46,1.94,2.62,2.12,1.42,2.33,2.95
PPP2R2B,0.36,0.0,0.58,1.46,0.52,1.37,1.19,4.01,0.53,0.48
HKDC1,0.37,0.52,7.24,22.23,4.35,25.55,10.92,12.96,3.55,0.0
HK1,1.63,1.32,5.32,7.2,2.96,3.74,8.24,4.63,6.75,2.49
MAPK13,0.47,0.78,0.77,2.39,1.43,0.63,2.06,2.87,1.24,0.86
FBXO32,0.76,1.29,6.78,2.71,0.53,3.41,1.24,2.38,1.71,1.64
ITGAD,0.64,0.3,0.17,1.53,0.14,0.05,0.28,1.15,0.22,0.36
BUB1B,0.19,0.55,1.33,0.92,0.11,0.67,0.78,6.31,0.0,2.4
CPT2,20.55,24.83,17.0,34.78,26.17,18.11,29.0,21.27,9.87,16.25
LRP8,0.11,0.0,0.18,0.51,0.19,0.49,0.44,0.57,1.07,0.68
MMP14,2.69,1.01,13.52,6.75,4.12,9.61,11.91,11.23,6.08,2.74
FZD1,0.35,0.57,1.48,1.75,0.95,0.49,2.3,1.14,0.89,0.46
KIT,0.38,0.01,0.35,0.11,0.3,0.26,0.7,0.45,0.35,0.2
RNF111,7.28,6.18,6.0,8.65,5.83,6.01,6.5,4.99,7.33,7.03
CCNB2,0.38,0.06,2.13,0.79,1.03,3.94,0.86,13.67,0.62,11.04
TSC22D3,23.92,58.13,77.94,49.79,68.13,3.44,75.43,15.86,57.13,39.5
ERG,1.4,1.54,1.75,2.19,1.16,0.58,2.6,1.67,1.39,0.62
ETS2,89.83,51.02,39.68,42.77,51.25,62.47,74.45,18.04,86.25,47.3
MX1,28.97,9.08,39.34,199.92,134.98,43.48,54.11,16.49,18.36,11.74
CREB3L1,0.73,0.34,1.66,2.24,1.31,0.87,3.32,3.41,4.3,0.92
SLC34A2,0.13,0.16,1.74,0.4,0.68,1.44,1.66,0.26,1.12,0.0
ACAN,0.01,0.0,0.35,0.14,0.01,1.11,0.24,1.22,0.46,0.01
SKI,3.39,3.39,8.54,5.3,4.27,3.63,5.76,9.7,5.98,2.13
BABAM2,7.19,6.86,13.68,11.87,9.59,31.0,13.57,17.55,10.23,17.89
EYA3,1.29,2.25,1.62,2.84,2.65,1.68,2.23,3.19,1.67,1.74
WASF2,5.69,4.16,11.51,13.39,11.1,6.99,9.87,22.22,15.13,9.11
CDC25C,0.05,0.11,1.02,0.48,0.29,0.76,0.31,5.04,0.28,5.19
B4GALT5,3.77,3.08,6.63,5.51,3.76,2.49,6.69,7.22,8.78,6.15
CD1D,7.91,6.95,2.83,14.86,10.42,5.31,7.83,3.31,8.12,10.57
NCF1,1.52,0.71,4.92,8.37,2.83,1.06,8.16,5.5,3.57,3.22
ALAS2,0.09,0.33,0.0,0.0,0.0,0.14,0.35,0.14,0.0,0.0
ELK4,3.33,2.99,5.64,4.37,3.42,3.31,3.85,4.49,3.51,4.68
USF1,22.88,15.46,37.02,36.57,36.48,29.94,29.8,40.41,43.63,48.71
CDA,28.45,52.12,25.54,30.65,44.62,0.48,18.51,19.61,23.91,48.31
APOA2,15130.27,19990.2,17511.29,21823.7,19344.6,47347.26,16352.03,16009.9,10540.93,28567.01
CCAR2,12.38,11.34,14.84,21.39,20.09,28.32,20.48,18.86,16.42,21.19
WNT9B,0.0,0.17,0.0,0.12,0.08,0.02,0.07,0.09,0.07,0.01
IFNGR2,9.33,6.65,21.81,19.92,13.84,42.4,24.34,18.61,15.14,12.58
CSRP1,57.09,36.66,49.05,77.58,52.38,80.27,62.44,48.94,69.88,32.34
HOXB13,0.0,0.0,0.0,0.0,0.0,1.54,0.02,2.08,0.0,0.0
RCAN1,77.37,46.4,15.67,24.1,31.92,24.65,53.07,12.66,16.06,13.74
RUNX1,1.97,4.08,4.03,3.27,3.47,10.97,8.48,6.2,6.19,1.98
IGF2BP1,0.0,0.0,0.04,0.4,0.19,2.02,0.0,3.43,0.01,0.0
GJD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTC1,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.79,5.56,0.0
SIM2,0.37,0.17,0.24,0.33,0.3,0.31,0.29,0.24,0.27,0.18
PLA2G4D,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0
ADIPOR1,17.0,27.48,58.19,30.04,27.69,70.49,29.52,36.51,18.58,71.81
BTG2,11.63,6.07,20.42,15.72,13.93,10.08,39.59,8.65,20.67,22.96
HK2,0.16,0.06,0.21,0.42,0.16,0.55,0.67,0.99,0.63,0.34
ACE,0.47,0.97,3.08,2.83,0.95,2.74,2.34,2.3,3.78,1.15
CTBP1,27.19,28.05,36.02,50.3,38.66,46.79,44.33,61.52,39.71,27.88
TNFRSF13C,0.09,0.02,0.75,1.16,1.64,0.06,1.08,0.14,0.44,0.38
PTGIR,3.71,1.86,4.02,10.64,3.87,1.49,11.99,6.0,15.35,0.64
NR2F6,15.9,26.05,29.59,40.21,34.62,29.56,25.52,54.14,14.97,38.74
ABCG1,1.01,2.24,2.54,2.97,1.42,2.96,3.9,5.83,3.8,5.38
TFF3,4.01,0.82,14.13,10.03,10.5,4.44,14.79,6.19,22.76,1.05
TFF2,0.17,2.29,1.57,2.51,1.05,0.0,5.73,2.27,34.14,48.85
TFF1,0.0,1.67,1.3,0.23,0.0,3.41,2.89,0.0,25.73,0.0
PKNOX1,5.02,1.27,4.89,6.03,3.15,5.32,3.93,4.58,4.43,3.88
CBS,74.02,133.38,49.32,101.08,89.95,107.35,68.09,29.9,75.63,40.36
U2AF1,17.99,5.48,5.71,14.81,5.73,14.29,27.71,26.48,20.67,6.37
G6PD,1.69,1.84,11.57,7.14,6.16,18.21,6.04,29.46,7.99,24.43
AIRE,0.0,0.0,0.0,0.11,0.07,0.0,0.0,0.32,0.2,0.02
ITGB2,14.73,3.07,25.34,36.21,15.27,6.03,32.79,40.2,13.54,14.27
S100B,1.35,0.63,3.06,2.25,0.19,0.42,3.48,6.33,2.88,0.39
CD3G,0.92,0.47,2.22,4.32,1.95,0.25,2.16,0.41,3.02,1.15
CXCR5,0.51,1.36,2.69,4.02,2.03,0.84,3.12,4.26,2.08,2.33
ADAR,10.09,8.41,18.46,24.12,24.09,27.87,14.84,22.85,14.04,31.59
IL6R,23.36,26.35,22.37,17.82,32.27,26.18,8.68,17.62,19.23,43.64
CRTC2,21.22,9.91,13.59,23.2,16.66,16.64,17.54,19.44,18.36,28.98
CCR5,0.63,0.1,3.81,4.52,2.33,0.49,2.2,0.76,1.39,0.94
FGFR4,25.39,29.86,52.98,35.18,37.35,55.45,22.65,77.65,21.24,65.54
CYP3A4,612.18,1798.45,226.46,680.54,817.15,933.72,134.84,1.68,569.03,3.37
CYP11B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HK3,4.28,1.39,2.28,10.92,1.81,1.12,3.61,6.02,4.14,1.0
RECQL4,1.17,0.76,11.95,6.54,5.24,6.17,3.96,33.54,2.91,10.57
FOXH1,0.5,0.0,0.49,0.61,0.84,0.53,0.15,2.14,1.88,0.79
SQSTM1,140.87,133.36,803.12,157.92,146.51,919.53,225.04,378.42,139.04,874.24
MAML1,1.72,1.34,2.99,2.79,2.08,3.76,2.49,4.25,2.58,4.64
PCYT1A,8.91,5.56,9.43,16.0,9.82,18.23,11.0,10.14,8.83,9.64
U2AF1L4,39.15,18.89,14.4,33.33,36.11,15.85,24.59,23.1,60.16,28.42
ZNF382,0.56,0.15,0.71,0.47,0.56,0.44,0.39,0.09,1.14,0.09
ACOX1,49.01,56.5,29.38,56.66,63.73,51.01,40.73,36.65,59.37,22.62
ITGA5,14.27,11.66,16.48,17.21,12.76,18.76,18.13,43.06,19.23,19.13
ALOX15,0.0,0.0,0.13,0.06,0.0,0.15,0.05,0.0,0.23,0.29
LRP5,37.81,48.19,28.67,46.35,53.18,40.21,47.55,72.06,67.08,31.09
FGF19,0.61,0.16,0.55,2.42,0.35,0.07,3.35,34.35,16.23,2.39
CYP4A22,73.56,143.32,42.34,78.4,132.12,3.86,79.46,32.9,42.92,7.99
TAL1,1.53,0.43,0.91,1.65,0.71,0.16,2.47,1.59,2.47,0.72
PRKAA2,0.19,0.08,0.93,0.81,0.42,2.38,0.66,2.73,0.93,0.0
MATN1,0.0,0.0,0.0,0.02,0.0,0.04,0.09,0.0,0.0,0.0
ALPL,26.36,20.61,10.71,30.58,11.18,1.3,26.11,5.4,30.57,3.12
WNT4,0.71,0.07,1.43,2.52,0.94,0.16,1.83,0.72,2.08,2.61
IL23R,0.05,0.0,0.18,0.03,0.2,0.02,0.16,0.06,0.13,0.0
DIRAS3,2.03,4.62,1.0,2.07,3.19,0.89,2.11,0.73,1.34,0.14
NFIA,24.57,27.74,23.45,25.09,24.1,8.56,20.97,21.69,29.7,14.6
DNAJB4,4.49,3.09,4.46,3.64,1.73,1.05,6.32,3.0,1.32,3.02
GFI1,0.31,0.55,1.27,1.11,1.01,1.66,0.96,0.23,0.96,0.7
VCAM1,2.31,0.5,11.55,8.24,4.54,0.59,10.67,14.83,3.67,9.64
DDR2,1.25,0.76,1.65,1.54,1.26,0.76,1.86,1.06,2.53,0.63
PEA15,10.32,5.63,36.2,17.92,13.31,41.87,33.86,34.72,23.59,38.96
ATF3,127.6,45.65,30.93,24.67,21.33,16.99,103.31,13.8,70.09,53.6
PIGR,10.17,7.93,102.91,49.86,28.14,48.42,19.85,8.69,15.0,53.54
REL,4.88,1.91,2.72,1.93,3.19,0.93,2.31,1.96,3.69,0.9
NEUROD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTG2,21.23,0.1,2.51,0.64,0.12,10.22,1.3,9.95,8.12,1.05
EN1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.8
BIRC8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTSS,9.44,7.36,33.55,36.69,20.01,20.16,25.51,24.26,9.68,94.0
MSX1,0.12,0.07,0.29,0.22,0.37,2.65,0.78,1.08,0.26,0.62
S100A11,52.75,20.41,183.32,213.6,82.09,47.35,276.47,271.91,285.82,66.05
IVL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A9,9.84,6.46,6.62,8.77,3.98,15.47,16.22,35.49,2.39,6.73
TGFA,0.46,0.31,1.02,1.13,1.03,1.6,1.08,1.19,0.9,0.08
NPPC,0.16,0.0,0.21,0.16,0.0,0.57,0.08,0.23,0.19,0.0
ALPI,0.13,0.0,0.04,0.0,0.04,0.05,0.0,0.0,0.0,0.0
ATP1A1,33.84,26.17,75.52,51.1,34.59,144.11,63.47,141.4,61.61,76.25
ELF3,84.96,28.59,83.98,47.5,22.48,73.28,113.95,55.53,145.07,80.47
CXCR1,0.13,0.0,0.0,0.0,0.0,0.0,0.15,0.61,0.11,0.0
ADORA1,0.1,0.04,1.25,0.16,1.55,0.76,0.81,0.35,0.46,0.45
CIP2A,0.51,0.4,0.8,0.9,0.48,0.61,0.88,5.39,1.22,0.51
EOMES,0.46,0.1,1.53,4.22,0.94,0.18,1.34,0.32,1.32,1.48
TGFBR2,12.52,4.28,15.01,8.73,8.03,12.42,16.07,13.6,6.83,10.26
RETNLB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDAC11,1.08,0.31,4.87,2.18,1.31,9.12,2.22,6.19,2.81,3.92
IFI16,11.36,4.03,22.96,37.65,26.44,2.72,45.54,20.64,25.65,22.85
SLC2A2,59.37,97.31,82.69,78.34,73.35,123.05,41.72,30.8,36.27,80.91
FABP1,4078.93,3368.13,3256.54,4573.94,5127.65,3303.23,5022.14,1686.76,1384.35,1717.26
CTLA4,0.71,0.0,1.14,1.68,1.44,0.12,2.0,0.36,1.14,2.24
NKX6-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPN13,0.2,0.1,0.6,0.44,0.27,0.01,0.85,0.12,0.63,0.05
ALB,54826.49,59653.78,35187.05,28245.69,40806.14,5162.75,32325.19,22168.18,15197.54,4758.52
GMPS,4.15,5.56,17.72,8.76,7.24,18.12,10.27,19.21,4.89,21.72
CXCL3,5.18,6.79,2.6,1.21,2.09,3.39,9.74,5.43,3.06,0.1
CXCL5,0.19,0.17,0.32,0.09,0.13,0.05,2.38,1.76,0.88,0.0
PF4,0.24,0.33,0.0,0.6,0.0,0.28,0.35,0.0,0.0,0.1
CXCL1,2.88,2.97,17.65,5.75,5.7,0.29,49.6,56.39,29.04,0.18
RCHY1,3.59,4.98,6.2,5.94,2.27,5.36,3.58,3.33,3.28,6.04
TOPBP1,2.48,2.97,4.37,6.79,4.64,3.41,5.93,7.75,4.4,4.85
UCN,2.79,2.21,2.89,3.71,2.28,2.88,4.94,3.23,9.33,4.76
PLB1,0.29,0.38,0.6,0.42,0.46,0.37,0.9,0.56,0.51,0.54
CCR1,2.32,0.63,3.3,7.55,2.5,1.36,4.9,3.6,2.89,1.98
ZNF148,5.29,6.66,6.66,4.22,6.19,4.52,5.65,11.29,6.77,4.0
KLF15,9.86,17.57,20.33,14.29,11.6,29.66,10.53,14.23,2.74,38.34
HEYL,1.04,0.31,4.82,2.83,1.39,1.51,7.24,4.01,4.78,1.13
RHO,0.0,0.0,0.05,0.05,0.0,0.02,0.0,0.0,0.29,0.0
SLC51A,120.42,64.36,48.61,213.03,141.24,200.34,267.5,52.32,68.27,4.64
CDC25A,0.06,0.24,0.43,0.73,0.35,0.74,0.37,3.66,0.17,0.85
CAMP,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.54,0.0,0.0
SHISA5,34.53,44.32,87.19,132.96,106.91,37.06,81.7,100.54,53.83,74.64
SPRY1,9.75,8.16,22.57,20.26,23.91,7.77,90.36,42.85,82.84,25.32
PITX2,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.1,0.0,0.0
HMGB2,6.65,5.97,26.22,18.91,12.63,5.72,19.51,87.7,18.8,26.79
HAND2,3.55,2.68,7.64,12.13,7.82,0.31,15.86,1.9,8.44,0.58
MAD2L1,0.26,0.18,1.78,1.62,1.5,1.21,0.59,6.59,0.46,2.64
HPGD,28.48,39.43,3.31,12.91,10.47,0.0,12.49,28.79,7.54,13.55
IL15,0.71,1.05,1.86,3.52,2.35,0.28,2.08,1.32,2.93,3.12
HHIP,0.54,0.9,1.67,1.12,0.69,0.23,0.53,0.08,0.22,0.01
STARD4,6.43,2.34,2.65,4.01,3.8,1.79,2.83,3.28,1.61,3.8
AGGF1,3.64,3.07,7.08,6.86,4.15,3.96,4.81,6.61,2.85,8.8
CASP3,4.48,4.77,7.91,9.36,7.82,7.48,8.03,12.49,5.77,11.38
CARTPT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLR3,0.92,0.7,1.82,2.11,1.35,0.36,1.39,1.0,0.16,2.69
TERT,0.0,0.0,0.43,0.0,0.0,0.18,0.0,0.47,0.04,1.69
FOXQ1,0.4,0.36,0.65,1.37,1.38,2.54,2.33,2.6,1.47,3.65
ACSL6,0.49,0.6,2.6,1.39,1.32,2.87,0.49,0.62,0.32,2.27
IL3,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.08
CSF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0
FABP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CITED2,14.85,23.14,19.08,15.44,7.37,22.38,18.73,10.94,8.43,8.3
TBXT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DACT2,0.89,2.79,3.03,7.68,5.54,3.6,3.83,1.69,2.85,4.13
PTTG1,0.73,1.46,17.46,8.02,2.65,16.71,4.8,72.69,2.77,74.18
CDCA7L,2.24,3.23,3.44,2.41,1.82,2.55,2.34,10.75,1.86,4.49
HEY1,0.43,0.45,1.84,0.91,0.83,2.06,1.4,3.64,2.09,1.46
FABP5,5.71,1.06,21.2,16.56,7.98,11.51,21.47,75.7,15.4,36.3
SHH,4.42,4.86,4.55,3.4,2.79,3.03,2.15,4.76,2.3,2.85
COL1A2,20.99,5.26,71.1,96.5,20.95,60.89,96.02,153.79,26.9,19.38
PGAM2,0.6,0.17,0.22,0.14,0.77,0.0,0.0,0.65,0.34,0.14
LMTK2,1.19,1.27,2.39,2.06,1.53,2.95,1.44,2.59,1.66,3.71
CTSB,197.41,210.35,242.2,365.22,208.83,561.22,250.24,257.96,132.54,302.91
SOX17,0.3,0.21,1.31,0.56,0.94,0.28,0.98,1.12,0.61,0.92
HNF4G,1.53,1.76,4.59,2.02,1.39,1.46,1.33,1.24,0.78,1.17
TNFRSF11B,1.2,0.91,2.07,4.06,2.76,0.26,8.09,1.85,1.57,0.6
NOS3,1.57,3.45,5.23,7.93,1.64,1.24,4.74,3.81,10.75,0.72
CDK5,2.96,3.3,12.44,6.04,6.76,19.18,6.36,12.78,2.76,22.26
SLC4A2,57.46,57.9,104.98,143.66,149.22,190.49,95.08,272.03,107.61,115.78
BAALC,0.52,0.12,38.8,0.76,0.18,0.37,0.52,2.67,0.52,0.22
TP53INP1,26.19,29.19,50.58,16.28,15.69,14.17,8.08,15.74,11.59,11.26
ABCA1,5.09,5.59,3.72,7.88,5.23,1.49,2.19,4.65,2.9,6.85
NFIL3,28.46,25.85,15.62,9.11,8.92,12.6,28.66,9.59,23.63,24.92
PRKACG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDH1A1,256.77,324.82,430.52,454.62,279.04,945.9,290.52,265.55,199.81,1743.51
TRPV6,0.41,0.37,0.84,3.01,1.86,0.03,6.94,0.13,9.12,0.06
FBP1,322.9,554.9,182.05,577.3,741.17,180.75,669.76,207.43,209.81,202.65
CYBB,2.07,0.65,6.73,8.67,2.94,1.24,4.81,3.96,1.68,2.48
VEGFD,0.17,0.34,1.58,0.71,0.19,0.53,1.65,0.31,0.66,0.73
CLDN3,22.8,15.78,18.82,27.72,22.56,26.49,29.13,14.17,34.22,24.15
AQP7,16.21,15.32,8.45,13.07,16.32,3.01,8.23,5.95,22.0,11.37
VCP,29.49,25.85,36.41,31.66,23.45,90.67,41.04,65.93,20.08,73.77
CLDN2,10.43,8.33,7.59,25.16,12.44,63.95,20.06,9.83,8.27,4.36
WRN,2.86,2.34,1.02,3.85,1.84,1.77,3.07,2.87,1.92,4.0
TSHR,3.44,4.11,0.56,2.65,5.93,0.48,1.73,2.24,5.48,0.06
PHOX2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARF6,9.37,6.87,14.25,15.02,10.71,9.91,15.22,11.47,7.67,23.31
CDX2,0.0,0.0,0.04,0.0,0.0,0.41,0.0,0.0,0.0,0.02
OTX2,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07
DACT1,0.88,0.18,1.86,1.91,1.1,0.7,4.81,1.09,3.05,0.14
PRDX3,68.25,115.08,77.95,90.19,75.81,127.45,65.72,70.47,44.96,117.59
TSC1,4.38,2.95,5.1,7.74,5.4,7.27,4.6,5.63,6.05,5.11
GFI1B,0.0,0.02,0.0,0.0,0.0,0.04,0.05,0.05,0.0,0.0
RET,0.1,0.39,0.05,0.11,0.72,0.1,0.07,0.07,0.21,0.06
NDRG2,94.55,125.84,57.65,145.82,139.51,92.59,118.53,70.51,57.47,55.2
CASP7,3.99,4.67,6.48,10.16,5.19,3.7,7.06,6.21,4.04,4.92
SALL2,0.06,0.18,0.66,0.59,0.53,3.41,1.03,2.63,0.06,0.09
CYP2C19,44.58,41.07,4.7,4.43,7.95,0.02,4.01,4.39,5.19,1.27
E2F7,0.01,0.0,0.12,0.15,0.01,0.6,0.05,0.36,0.0,0.39
SPRED1,0.97,0.37,1.46,0.86,0.55,0.44,1.75,4.02,1.2,0.18
BRD7,11.73,10.9,19.59,25.35,21.64,34.5,22.67,22.82,21.35,18.88
BTRC,1.35,1.01,2.63,3.99,2.86,4.78,2.89,2.58,1.9,1.78
NOLC1,7.87,6.41,11.11,7.45,10.46,12.21,14.76,13.58,11.17,17.26
SPIC,0.14,0.06,0.0,0.55,0.0,0.11,0.07,0.14,0.24,0.18
PCBD1,246.62,376.15,208.3,224.55,241.97,381.69,236.94,190.1,72.51,166.11
ZNF202,1.83,0.56,2.2,2.7,2.04,0.94,2.84,2.11,3.44,1.82
SMPD1,24.61,27.37,24.28,38.68,33.72,60.98,30.17,45.19,13.19,21.89
APBB1,1.7,1.38,11.18,5.21,3.48,4.8,6.54,11.14,7.38,3.0
ILK,28.19,14.22,36.67,33.82,28.28,48.46,53.67,42.45,56.33,29.27
RAG1,0.77,0.7,0.1,0.75,0.0,0.2,0.05,0.0,0.01,0.0
CRABP1,0.0,0.89,0.31,0.0,0.34,0.0,0.0,0.26,0.0,0.0
ZNF143,4.56,4.64,6.29,6.47,5.33,8.97,5.0,8.69,2.83,5.99
WEE1,34.05,8.45,8.99,7.36,11.66,7.44,6.52,10.09,13.23,17.42
MAPK7,1.19,0.64,2.6,3.25,1.61,4.65,2.37,2.61,3.94,1.41
MCM7,10.78,6.67,26.88,17.21,17.83,9.39,13.23,54.15,15.47,49.92
MMP10,0.18,0.0,0.08,0.04,0.05,0.7,0.26,1.02,0.16,0.0
B2M,1892.41,1364.3,6613.77,10336.34,6735.33,4213.16,4458.28,1907.44,1337.33,7487.68
PCLAF,0.42,0.91,2.27,0.98,0.47,1.01,0.82,6.86,0.74,5.96
PLIN1,13.73,37.29,5.83,22.87,25.9,5.1,10.75,17.7,22.03,8.42
ANPEP,78.32,113.09,86.73,104.4,81.05,102.82,73.38,111.15,58.5,50.37
SCNN1G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
PLK1,0.69,0.62,2.51,1.84,0.95,2.49,1.16,7.73,0.29,5.03
TAC3,0.26,0.35,0.0,0.0,0.67,0.0,0.13,0.47,0.0,0.15
NAB2,15.03,12.97,8.42,13.03,10.94,4.77,14.8,15.8,17.26,8.16
STAT6,59.0,46.85,62.67,93.64,95.87,39.99,79.16,52.54,134.92,64.21
SMAD3,4.34,3.61,7.16,5.89,5.41,7.35,5.1,9.72,11.41,6.51
MAP1A,0.17,0.02,0.7,0.48,0.32,0.21,0.78,1.12,0.63,0.14
NKX3-1,0.27,1.0,1.15,1.0,2.15,2.28,1.09,0.43,0.48,4.26
TEF,2.02,1.95,5.43,5.61,6.34,9.18,2.6,5.5,1.91,3.31
PHB,33.92,38.89,59.88,62.08,40.85,141.03,54.6,71.6,33.35,81.12
SLC27A4,6.13,5.35,7.89,9.79,7.89,13.83,10.94,20.06,11.14,16.44
SP2,1.96,1.36,4.15,2.76,2.5,4.75,2.61,4.05,2.94,3.09
NOD2,0.63,0.06,0.83,1.08,1.08,0.38,0.82,0.58,0.4,1.07
IGF2,146.54,192.75,80.74,435.66,306.03,340.79,107.41,3621.34,155.33,0.74
STIM1,6.26,8.57,12.29,14.89,11.94,19.85,9.3,18.3,11.88,18.26
RRM1,8.26,3.22,6.32,4.42,4.07,10.07,5.47,13.79,1.95,13.15
KMT2D,3.62,4.99,6.7,12.36,7.4,7.96,6.08,8.18,8.63,4.42
AQP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AXL,3.53,1.49,5.99,9.05,4.03,2.06,6.62,3.35,6.1,2.25
KIR3DL1,0.05,0.0,0.08,0.0,0.0,0.08,0.05,0.0,0.0,0.0
PLIN4,11.95,11.55,8.32,9.69,16.22,8.45,11.19,5.71,29.05,5.43
ZNF444,16.7,19.62,12.15,23.29,24.98,15.87,20.73,36.97,13.58,17.07
SRR,2.2,2.64,2.75,3.88,3.83,5.88,4.3,2.01,3.82,2.8
KLK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANGPTL4,69.39,76.62,39.34,68.84,63.28,54.14,161.29,20.4,101.75,119.36
NDUFV1,114.3,125.54,94.55,192.5,160.18,145.68,178.18,184.21,139.59,158.91
TK1,0.99,2.0,5.84,5.8,3.0,10.48,3.89,21.36,1.53,9.68
CYP7A1,1.43,20.06,79.32,0.97,5.25,26.64,0.76,1.36,0.65,0.22
KRT24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOST,0.0,0.03,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0
E4F1,5.21,6.8,6.42,8.32,9.44,6.39,9.56,7.15,14.81,5.72
ABCA3,0.1,0.06,1.01,0.48,0.46,1.05,0.99,0.42,0.95,0.26
DDB1,21.73,22.81,36.04,29.91,28.54,76.74,37.84,62.7,28.27,37.3
BEST1,1.38,0.56,1.44,2.82,1.52,1.4,1.82,2.82,2.78,1.08
FTH1,1360.01,1496.17,2788.46,2246.75,1749.75,7167.64,1614.86,5045.21,883.67,2720.12
ENTPD3,0.03,0.0,0.0,0.0,0.08,0.0,0.0,0.08,0.0,0.0
CTNNB1,27.05,25.9,46.66,25.65,26.62,37.47,31.29,34.02,27.61,53.66
FADD,1.98,2.16,4.26,3.8,3.69,7.41,4.45,3.86,0.96,5.74
SF1,71.27,43.23,48.46,57.04,63.91,42.82,60.7,46.43,77.11,39.89
DDIT4,5.71,50.01,42.7,23.96,18.21,88.73,39.52,74.13,31.3,34.47
RBPJ,14.22,7.96,17.04,24.55,19.0,13.14,23.03,28.07,26.76,12.93
FOXI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMI1,3.77,3.86,9.13,8.81,5.28,12.87,6.18,9.15,4.36,12.22
ACOX2,239.95,333.07,139.72,181.97,253.27,50.13,112.79,70.85,82.16,95.35
IRF2,6.0,8.29,11.56,14.69,10.12,9.23,12.49,13.23,5.16,14.41
TAP1,10.98,4.06,32.93,54.55,32.46,12.29,37.37,23.54,19.3,57.67
BDKRB2,0.13,0.03,1.12,0.53,0.94,0.1,4.35,0.72,1.78,0.25
SCNN1B,0.03,0.03,1.18,0.06,0.61,0.0,1.29,0.0,0.45,0.2
HR,0.87,0.2,0.89,0.27,0.54,1.04,0.99,0.68,1.35,0.08
SFTPC,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.14
GBX2,0.0,0.0,0.03,0.0,0.0,0.23,0.0,0.0,0.0,0.09
COL3A1,15.97,8.38,55.64,106.37,18.76,27.45,64.28,95.24,19.5,13.28
ING2,2.61,3.5,2.98,4.91,3.51,3.03,5.2,4.79,1.75,2.52
STAT3,55.28,32.17,34.9,35.31,35.35,67.89,66.51,56.8,92.87,29.19
AXIN2,0.32,0.53,1.39,0.95,0.75,15.1,1.82,0.19,0.66,0.38
IL7R,4.6,0.57,33.67,12.67,24.95,0.75,20.28,3.43,17.46,3.47
GSTM4,17.78,20.37,28.98,36.74,34.39,55.22,30.54,34.06,25.62,32.77
ZBTB5,3.21,2.93,2.17,2.96,3.12,2.26,1.98,2.93,2.42,3.28
IL12A,0.0,0.28,0.04,0.73,0.07,0.0,0.19,0.27,0.0,0.24
SOX14,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0
SFTPB,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0
MAT2A,38.9,19.75,50.93,32.3,40.41,26.74,71.47,41.27,38.89,42.24
PLA2G4F,0.0,0.0,0.0,0.06,0.0,0.16,0.0,0.0,0.0,0.0
SPRY3,0.1,0.04,0.15,0.15,0.11,0.11,0.17,0.24,0.2,0.22
JMJD7-PLA2G4B,2.45,2.57,1.66,3.91,2.24,2.28,2.99,2.29,6.14,0.76
E2F6,3.48,2.37,4.2,4.07,5.37,5.58,3.64,5.56,3.18,3.33
