0,1,2,3,4,5,6,7,8,9,10
KRT7,128.79,119.54,752.84,746.6,420.2,49.93,1340.38,135.0,1837.56,0.0
HNRNPA1,2468.77,2043.62,5169.94,3766.23,2903.73,2817.11,5687.81,6629.7,3129.6,10366.01
MIP,9.0,1.58,0.0,0.0,8.0,5.0,0.0,6.0,0.38,0.0
HEY2,115.0,132.0,82.0,57.0,86.0,50.0,56.0,76.0,85.0,62.0
MDM2,1268.38,723.38,1130.52,2157.28,791.55,3671.69,916.83,931.65,848.36,1082.77
AGT,12696.0,20678.0,23841.0,15885.0,18824.0,30248.0,13172.0,24459.0,4772.0,38185.0
EGLN1,443.0,361.0,1391.0,412.0,366.0,1731.0,428.0,486.0,364.0,2064.0
RNASEL,51.0,26.0,83.0,74.0,41.0,88.0,84.0,40.0,48.0,38.0
PAX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,27.0
SLC19A3,570.0,460.0,192.0,254.0,462.0,369.0,555.0,160.0,554.0,222.0
WNT10A,5.0,1.0,22.0,20.0,21.0,1.0,58.0,2.0,63.0,3.0
CYP27A1,4013.0,5842.0,5101.0,3541.0,4808.0,3866.0,3021.0,2581.0,1500.0,4082.0
DRAM1,63.0,32.0,137.0,145.0,66.0,203.0,209.0,220.0,86.0,129.0
CNMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPRY2,225.0,133.0,130.0,157.0,197.0,75.0,241.0,231.0,162.0,64.0
EDNRB,167.0,276.0,274.0,508.0,204.0,71.0,488.0,104.0,419.0,90.0
GPNMB,259.0,49.0,640.0,698.0,186.0,333.0,857.0,915.0,489.0,1132.0
RAC1,1900.3,1983.23,4291.36,3399.32,2449.54,3440.28,3697.61,4759.03,2965.27,5898.32
IL6,103.0,3.0,42.0,12.0,28.0,8.0,169.0,17.0,21.0,41.0
NKX2-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.6
SRSF1,825.24,669.25,1220.76,972.85,924.07,1551.25,1230.13,1312.9,795.57,1289.11
VEZF1,296.0,185.0,400.0,275.0,323.0,479.0,399.0,497.0,340.0,242.0
GH2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BLK,30.0,5.0,33.0,61.0,56.0,2.0,133.0,4.0,17.0,21.0
GATA4,111.0,286.0,266.0,335.0,355.0,554.0,314.0,192.0,239.0,399.0
SKIL,399.0,379.0,392.0,305.0,286.0,101.0,468.0,541.0,294.0,139.0
HLX,199.44,134.41,264.07,214.18,132.0,131.27,290.01,164.52,254.0,293.47
IL10,14.0,16.0,5.0,8.0,10.0,5.0,14.0,6.0,4.0,10.0
IL1RN,971.0,653.0,470.0,496.0,416.0,157.0,1048.0,634.0,498.0,148.0
TXN,1996.0,1740.0,2374.0,3227.0,2006.0,4043.0,1972.0,7069.0,1495.0,14493.0
KLF4,134.0,80.0,394.0,80.0,242.0,49.0,367.0,93.0,89.0,136.0
TLR4,159.0,116.0,156.0,240.0,117.0,60.0,181.0,193.0,150.0,104.0
ALDOB,72490.0,127592.0,34111.0,70427.0,63934.0,17599.0,60565.0,22651.0,31772.0,21539.0
HEMGN,1.0,0.0,4.0,0.0,1.0,3.0,2.0,2.0,2.0,0.0
NR5A1,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
XPA,192.0,209.0,221.0,205.0,230.0,326.0,286.0,329.0,224.0,208.0
LMX1B,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
MYC,945.0,388.0,2033.0,365.0,606.0,357.0,868.0,162.0,374.0,905.0
CCL21,256.0,66.0,1059.0,2249.0,725.0,69.0,3946.0,278.0,2551.0,451.0
IFNA21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS6,5798.98,6443.99,9624.0,7796.92,6072.95,7339.97,11745.95,13101.96,7387.97,13919.99
PIM1,496.0,123.0,364.0,311.0,261.0,191.0,822.0,424.0,615.0,387.0
TFAP2A,4.0,0.0,4.0,1.55,2.0,4.85,3.0,26.28,11.63,56.88
IRF4,27.0,27.0,77.0,71.0,112.0,2.0,161.0,5.0,34.0,34.0
GCM1,0.0,0.0,3.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0
FOXF2,3.0,0.0,2.0,0.0,1.0,2.0,5.0,16.0,0.0,1.0
RIPK1,380.0,376.0,424.0,653.0,502.0,524.0,431.0,350.0,499.0,382.0
HMGA1,176.96,79.0,920.0,319.0,259.0,817.0,301.0,754.0,137.0,431.0
TCF19,14.0,14.0,81.0,53.0,56.0,147.0,72.0,461.0,30.0,255.0
FGFBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLR2,138.0,63.0,91.0,269.0,94.0,155.0,185.0,137.0,157.0,31.0
TRPC6,3.0,1.0,18.0,2.0,5.0,3.0,5.0,16.0,2.0,6.0
MMP7,70.0,32.0,954.0,168.0,126.0,407.0,888.0,479.0,343.0,0.0
YAP1,364.0,258.0,468.0,515.0,337.0,1442.0,602.0,383.0,490.0,387.0
RDX,1136.0,1675.0,1291.0,1381.0,1257.0,652.0,1598.0,1799.0,1398.0,1348.0
FXYD2,67.0,135.0,333.0,614.0,335.0,1787.38,762.0,969.38,1305.18,3.0
MMP13,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
CASP1,97.0,65.0,266.0,444.0,239.0,40.0,344.19,132.0,140.0,282.0
THBS1,8082.22,551.0,1945.26,1065.92,1724.43,304.0,7639.72,946.0,1867.0,397.0
SMAD6,72.0,94.0,163.0,271.0,205.0,142.0,227.0,103.0,172.0,193.0
ADAM10,361.0,220.0,645.0,665.0,424.0,420.0,468.0,691.0,309.0,708.0
CYP19A1,0.0,0.0,0.0,0.0,2.0,1.0,1.0,43.0,0.0,0.0
GTF2B,208.0,148.0,336.0,246.0,192.0,300.0,275.0,187.0,189.0,271.0
DNASE2B,3.0,0.0,1.0,5.0,0.0,1.0,2.0,7.0,0.0,10.0
LHCGR,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
CYP1B1,64.0,96.0,315.0,225.0,198.0,242.0,774.0,416.0,248.0,80.93
ABCG5,2003.0,1387.0,1094.0,2219.0,2059.0,1127.0,1138.0,689.0,847.0,765.0
SLC3A1,50.44,588.89,51.34,64.49,23.52,184.2,76.6,44.27,36.87,1.43
SIX3,0.0,0.0,1.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0
CYP2C9,19298.94,14936.0,6565.0,13429.0,19586.99,4965.0,8689.99,1128.0,4895.0,938.0
CYP2C8,19742.0,19844.0,4606.0,11984.0,20177.0,131.0,8778.0,2149.0,4107.0,1016.0
LOXL4,74.0,17.0,375.0,658.0,101.0,37.0,1136.0,2113.0,911.0,2.0
ENTPD1,175.2,82.56,448.62,343.71,243.5,425.99,426.95,547.48,302.26,430.87
AOX1,6678.0,8281.0,9995.0,4806.0,3227.0,22474.0,2691.0,2178.0,1769.0,6235.0
BARD1,26.0,3.0,48.0,29.0,30.0,26.0,58.0,98.0,46.0,68.0
STAT4,256.0,81.0,166.0,141.0,150.0,39.0,201.0,293.0,256.0,67.0
SSB,485.93,551.0,932.46,911.8,678.79,738.96,1047.79,938.95,625.86,743.93
ITGAV,145.0,130.0,704.0,335.0,160.0,94.0,382.0,317.0,178.0,95.0
HCN4,0.0,0.0,2.0,1.0,0.0,7.0,12.0,0.0,1.0,19.0
RASGEF1B,549.0,761.0,536.0,469.0,384.0,85.0,598.0,287.0,966.0,467.0
IL21,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0
FGF2,16.1,48.87,16.79,28.17,33.08,195.17,42.34,10.87,21.31,95.99
MMRN1,12.0,13.0,85.0,48.0,46.0,6.0,71.0,10.0,38.0,67.0
PDE5A,34.97,4.0,51.0,20.0,40.0,27.59,44.35,47.0,35.0,7.0
CXCL9,56.0,12.0,837.0,1726.0,403.0,110.0,1747.0,132.0,217.0,574.0
CCNG2,46.0,24.0,150.0,110.0,71.0,132.0,97.0,99.0,54.0,83.0
LEF1,9.0,6.0,124.0,71.0,60.0,1.0,110.0,76.0,41.0,50.0
EGF,0.0,0.0,0.0,2.0,0.0,8.0,0.0,24.0,0.0,0.0
SLC39A8,419.0,634.0,278.0,463.0,356.0,868.0,436.0,299.0,204.0,754.0
MTTP,2978.0,3944.0,2023.0,4032.0,3560.0,1466.0,2092.0,960.0,899.0,2175.0
ETV6,185.0,138.0,448.0,445.0,358.0,435.0,482.0,497.0,346.0,264.0
GABARAPL1,1596.0,2004.0,708.0,1608.0,1007.0,2247.0,1871.0,662.0,881.0,1095.0
COL2A1,0.0,0.0,0.0,23.0,0.0,796.0,0.0,16.0,0.0,0.0
TPH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
PHLDA1,2616.25,733.0,1137.0,515.0,1414.0,1082.24,1919.0,510.0,1669.0,442.0
DUSP6,1943.73,886.81,901.77,1358.76,1570.04,604.64,874.62,1663.61,1525.49,640.64
ASCL1,0.0,94.0,0.0,67.0,4.0,24.0,211.0,3.0,2.0,161.0
TDG,288.0,200.0,396.0,473.0,388.0,738.86,541.89,632.76,455.0,328.0
SLC7A1,24.0,31.0,98.0,39.0,48.0,187.0,98.0,127.0,132.0,147.0
PDX1,6.0,6.0,33.0,96.0,39.0,77.0,21.0,39.0,18.0,5.0
BRCA2,15.0,24.0,52.0,38.0,41.0,56.0,24.0,90.0,25.0,59.0
ITGB7,36.81,27.1,150.23,167.22,104.91,35.99,140.94,40.62,74.88,70.23
RB1,71.0,70.0,230.0,178.0,94.0,134.0,171.0,173.0,77.0,197.0
SSTR1,41.0,54.0,18.0,26.0,27.0,325.0,32.0,12.0,12.0,132.0
ESR2,13.0,8.0,6.0,6.0,5.0,11.0,13.25,3.0,8.0,0.0
JDP2,226.0,226.0,281.0,223.0,257.0,407.0,424.0,85.0,309.0,34.0
TCF12,177.0,163.0,350.0,328.0,264.0,322.0,303.0,323.0,174.0,331.0
HDC,14.0,18.0,20.0,17.0,26.0,6.0,58.0,16.0,81.0,2.0
TLE3,126.0,169.0,340.0,197.0,164.0,254.0,420.0,350.0,316.0,362.0
BCL2A1,39.0,17.0,53.0,52.0,31.0,10.0,77.0,61.0,27.0,19.0
NCOA2,206.0,235.0,996.0,327.0,237.0,506.0,169.0,218.0,165.0,605.0
NEIL1,458.34,389.79,257.71,477.82,408.99,300.97,298.24,205.93,422.91,294.92
IGF1R,40.0,37.0,63.0,55.0,46.0,25.0,56.0,63.0,60.0,17.0
CYP11A1,26.0,24.0,166.99,348.99,153.0,4.0,74.0,71.0,38.0,528.93
PML,206.67,179.84,477.82,759.88,457.91,396.86,742.84,547.0,598.45,499.0
CYP1A1,96.0,198.0,139.0,61.0,464.0,12.0,100.0,18.0,16.0,159.0
PCSK6,1036.99,1288.19,1231.11,1033.54,740.6,4403.96,1323.19,964.63,449.09,2425.7
NTRK3,38.0,13.0,24.0,12.0,7.0,2.0,23.0,21.0,62.0,0.0
FURIN,1426.0,3056.0,3772.0,2213.0,2939.0,2879.0,2491.0,4960.0,1426.0,2261.0
ITGAX,460.0,125.0,495.0,517.0,338.0,151.0,595.0,683.0,680.0,242.0
NKD1,35.0,36.0,91.0,162.0,64.0,2452.0,63.0,38.0,44.0,5.0
CHST4,25.0,40.0,187.0,114.0,140.0,2.0,382.0,4.0,190.0,0.0
ZFHX3,393.3,345.74,533.13,550.99,475.33,445.08,493.88,721.98,553.93,446.04
MAP1LC3B,327.0,374.0,720.83,699.92,430.77,1480.5,851.61,482.0,530.78,792.1
IRF8,289.0,470.0,389.0,464.0,469.0,81.0,329.0,174.0,230.0,146.0
PDPK1,268.48,316.91,416.26,549.16,349.62,377.95,257.08,314.64,381.82,385.88
NCOR1,1832.4,1826.57,1422.63,2124.0,2193.0,3346.0,2044.0,1955.06,2403.0,1459.43
MYOCD,30.0,4.0,14.0,10.0,2.0,5.64,14.0,15.27,36.0,2.0
TOB1,539.0,1325.0,1791.0,957.0,888.0,2137.0,668.0,570.0,144.0,1252.0
G6PC3,93.0,100.0,226.0,174.0,145.0,453.0,201.0,354.0,159.0,183.0
BCAS3,142.0,143.0,219.0,185.0,131.0,923.0,145.0,100.0,116.0,177.0
GATA6,125.4,98.61,203.75,103.8,156.0,72.0,385.06,106.84,272.0,188.6
SAT2,1572.0,1981.0,805.0,1603.0,1944.0,5106.0,1278.0,736.0,739.0,653.0
TP53,215.0,199.0,429.0,413.0,267.0,810.0,409.0,362.0,406.0,665.0
CBX8,36.0,40.0,48.0,70.0,71.0,175.0,57.0,219.0,69.0,97.0
MBD1,371.0,302.0,518.0,555.0,540.0,1040.0,584.0,515.0,441.0,507.0
SMAD4,447.73,422.0,452.0,549.17,542.0,646.06,427.0,634.0,355.0,431.0
PMAIP1,3.0,0.0,8.0,11.0,7.0,5.0,8.0,11.0,0.0,14.0
ERBB2,631.0,1037.0,639.0,1176.0,873.0,745.0,1231.0,1006.0,959.0,47.0
NFIC,1850.0,2395.0,2302.0,3444.0,3148.0,2485.0,2568.0,2144.0,3276.0,3866.0
PFKL,860.0,929.0,1066.0,1686.0,1137.0,3760.0,1311.0,900.0,763.0,859.0
IFITM3,7895.31,6307.85,16867.1,16257.34,9281.36,40371.78,11766.61,8648.93,6741.12,24807.97
IFNAR1,692.0,664.0,1016.0,798.0,692.0,1428.0,912.0,881.0,469.0,684.0
SOD1,4762.0,6244.0,3990.0,3804.0,4070.0,7952.0,3236.0,2008.0,1892.0,6303.0
SIK1,8.57,1448.01,671.61,51.25,722.8,68.62,1.05,0.0,16.52,22.04
DNMT3L,71.26,219.2,9.09,27.23,90.0,8.09,1.23,5.5,1.27,4.0
APP,1665.0,1927.0,3814.0,2320.0,1941.0,6101.0,3297.0,1807.0,1498.0,2708.0
AKT1,833.84,1038.28,1172.91,1746.92,1671.6,1673.51,1513.63,972.59,1432.72,996.78
CAPN10,59.0,55.0,166.0,160.56,137.0,169.0,142.0,229.0,150.0,130.0
KLK3,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PADI1,0.0,1.0,4.0,1.0,76.0,9.0,9.0,2.0,1.0,0.0
EPHA2,1056.0,321.0,290.0,278.0,561.0,58.0,665.0,199.0,669.0,32.0
PLK4,6.0,2.0,23.0,19.0,6.0,17.0,18.0,104.0,12.0,31.0
SERBP1,1381.94,1657.82,2871.0,1668.99,1618.86,2674.58,1950.52,2815.75,1169.96,2649.95
PRKACB,105.0,93.0,310.0,245.0,116.0,389.0,193.0,168.0,113.0,278.0
KIF2C,3.0,1.0,40.0,16.0,8.0,62.0,24.0,192.0,4.0,105.0
LMO4,233.0,352.0,405.0,483.0,445.0,414.0,513.0,406.0,587.0,352.0
MTF2,169.0,174.0,185.0,312.0,260.0,160.0,209.0,411.0,306.0,154.0
ATP1B1,1090.52,1629.31,2961.09,2547.06,1728.27,7234.25,2085.42,1969.82,1317.71,7480.6
CREG1,1741.0,2179.0,2085.0,2818.0,1568.0,5175.0,2351.0,1584.0,745.0,9154.0
GPA33,0.0,0.0,0.0,3.0,0.0,0.0,5.0,4.0,0.0,0.0
RXRG,1.0,7.0,11.0,17.0,6.0,8.0,2.0,0.0,3.0,12.0
POU2F1,227.0,171.0,312.0,301.0,276.0,290.0,248.0,479.0,277.0,294.0
MGST3,579.0,793.0,1215.0,519.0,653.0,864.0,1127.0,776.0,375.0,1233.0
COP1,167.0,210.0,514.0,320.0,248.0,620.0,313.0,373.0,208.0,642.0
NR1I3,1933.12,1970.8,1408.89,895.21,1310.13,379.73,859.14,279.42,975.52,1195.59
USP21,60.0,94.0,156.0,212.0,114.0,194.0,148.0,190.0,124.0,161.0
CRABP2,5.0,10.0,12.0,22.0,15.0,7.0,20.0,19.0,13.0,7.0
HDGF,2700.0,3475.0,4417.0,3713.0,3443.0,5040.0,3403.0,6216.0,2317.0,3999.0
ABL2,269.0,179.0,331.0,273.0,269.0,377.0,448.0,573.0,430.0,320.0
RORC,1211.0,1777.0,753.0,845.0,1715.0,474.0,228.0,430.0,321.0,223.0
ECM1,368.0,589.0,244.0,810.0,267.0,85.0,743.0,200.0,401.0,62.0
SETDB1,219.31,239.22,362.11,446.29,357.81,434.83,300.61,499.87,361.68,570.51
MCL1,8708.0,3231.0,4544.0,2125.0,3438.0,2604.0,6012.0,2634.0,7040.0,4475.0
CTSK,127.0,63.0,249.0,169.0,77.0,92.0,269.0,138.0,105.0,129.0
RFX5,111.89,107.61,442.8,492.08,171.93,583.96,281.59,318.3,165.82,1111.12
CERS2,2464.62,3516.78,5694.38,2662.68,2297.26,12375.89,3478.13,4567.85,1342.69,15856.62
ARNT,577.0,711.0,571.0,564.0,520.0,1000.0,515.0,495.0,417.0,967.0
TAF1A,10.0,20.0,22.0,13.0,6.0,17.0,15.0,11.0,17.0,28.0
TP53BP2,324.0,191.0,720.0,173.0,236.0,515.0,359.0,350.0,194.0,1241.0
HAX1,524.0,675.0,976.0,757.0,624.0,1671.0,873.0,759.0,477.0,1869.0
CREB3L4,27.0,42.0,72.0,58.0,62.0,113.0,42.0,83.0,43.0,155.0
ILF2,380.0,328.0,846.0,600.0,605.0,1886.0,763.0,872.0,289.0,1613.0
PKLR,750.17,2133.61,998.4,903.16,836.78,1526.59,379.68,573.13,116.49,2033.44
FLG,4.24,2.0,2.77,2.0,0.0,6.5,1.25,2.12,2.0,0.0
ACTA1,2.0,2.0,5.0,2.0,0.0,5.0,1.0,3.0,1.0,2.0
ARF1,1803.0,1855.0,4649.0,3012.0,2037.0,5304.0,3524.0,3818.0,1639.0,5848.0
PARP1,455.0,476.0,1133.0,725.0,506.0,2095.0,751.0,1153.0,515.0,1980.0
WNT9A,8.0,4.0,17.0,5.0,24.0,1.0,39.0,0.0,21.0,1.0
REN,4.0,1.0,2.0,2.0,6.0,3.0,8.0,1.0,10.0,4.0
PDIA6,1784.74,1410.12,2972.07,1732.98,1420.06,3788.48,1895.78,2884.38,382.35,3189.19
RHOB,10469.0,8973.0,8508.0,4913.0,9309.0,1808.0,7470.0,2396.0,4558.0,4759.0
ABCG8,984.0,1466.0,1326.0,1571.0,1573.0,1626.0,735.0,596.0,312.0,1622.0
MEIS1,100.0,63.0,149.0,118.0,96.0,72.0,119.0,108.0,89.0,119.0
CIAO1,774.0,824.0,1225.0,1221.0,1101.0,1527.0,1043.0,1235.0,830.0,920.0
SLC20A1,1952.0,375.0,887.0,767.0,1106.0,523.0,797.0,1036.0,2295.0,591.0
CDCA7,1.0,2.0,10.0,11.0,9.0,13.0,10.0,5.0,0.0,9.0
HSPD1,3160.0,2857.0,4620.99,2819.0,2243.0,6257.0,3648.0,4469.0,1235.0,6589.0
ACKR3,47.0,62.0,166.0,52.0,98.0,106.0,228.0,66.0,73.0,106.0
HES6,14.0,19.0,44.0,24.0,15.0,54.0,20.0,75.0,10.0,80.0
EAF1,160.12,108.6,303.54,121.57,177.02,718.9,169.9,206.5,83.75,182.76
ARL6IP5,318.0,448.0,1031.0,1098.0,653.0,1114.0,682.0,568.0,382.0,573.0
LIMD1,138.65,184.58,466.74,316.21,369.39,407.34,207.35,340.07,145.82,397.78
NR1I2,867.0,1053.0,376.0,789.0,970.0,239.0,343.0,116.0,553.0,424.0
AGTR1,457.0,375.0,745.0,488.0,619.0,340.0,544.0,381.0,504.0,783.0
NCEH1,34.0,13.0,238.0,96.0,65.0,116.0,96.0,86.0,52.0,33.0
EAF2,9.0,5.0,16.0,7.0,18.0,7.0,33.0,5.0,11.0,19.0
MUC4,18.0,13.0,0.0,9.0,0.0,16.0,5.0,0.0,0.0,1.0
SLIT2,34.0,6.0,101.0,65.0,51.0,33.0,258.0,82.0,123.0,15.0
SCD5,22.0,17.0,147.0,59.0,80.0,48.0,160.0,18.0,104.0,5.0
FABP2,4.0,13.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0
CCNA2,30.25,14.84,101.92,68.91,39.34,95.04,77.66,435.28,21.82,406.35
PDGFC,93.0,155.0,157.0,131.0,71.0,65.0,110.0,103.0,85.0,47.0
SKP2,84.0,117.0,147.0,176.0,87.0,188.0,84.0,166.0,38.0,308.0
PLK2,531.0,156.0,435.0,339.0,250.0,324.0,551.0,334.0,434.0,1014.0
PIK3R1,919.0,1191.0,1150.0,1255.0,1336.0,613.0,1031.0,540.0,421.0,2661.0
BHMT,4507.0,12766.62,10385.0,6311.0,6701.0,2693.45,3750.69,534.0,974.0,22194.79
CRHBP,90.0,188.0,163.0,545.0,161.0,28.0,75.0,12.0,57.0,5.0
BTF3,1649.0,1682.0,3958.0,2355.0,1942.0,1888.0,2907.0,2595.0,1223.0,7565.0
ATG12,390.0,397.0,593.0,669.0,524.0,240.0,469.0,673.0,439.0,940.04
CXCL14,242.0,419.0,472.0,1204.0,399.0,16.0,555.0,36.0,688.0,17.0
GLRA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
ZNF300,18.0,21.0,37.0,32.0,7.0,12.0,28.0,69.0,42.0,109.0
DCDC2,58.81,29.52,218.69,382.41,127.87,194.67,583.6,391.62,379.58,60.0
TNFRSF21,77.0,54.0,345.0,251.0,133.0,239.0,516.0,358.0,445.0,168.0
CREB5,66.0,24.0,50.0,46.0,45.0,18.0,187.0,76.0,299.0,187.0
EGFR,746.0,914.0,1004.0,907.0,661.0,1878.0,924.0,834.0,562.0,1557.0
IGFBP3,3057.0,5994.0,4432.0,10547.0,5359.0,6031.0,7832.0,3607.0,4912.0,1364.0
IGFBP1,12604.0,13131.0,7690.0,6944.0,6241.0,3531.0,2777.0,2250.0,5075.0,15960.0
CCNB3,1.0,1.0,5.0,0.0,4.0,3.0,2.0,3.0,2.0,10.0
HDAC8,183.0,211.0,270.0,260.0,284.0,284.0,237.0,357.0,238.0,352.64
TAF1,236.0,222.0,255.0,260.0,247.0,188.0,219.0,213.0,171.0,297.0
IL2RG,95.0,25.0,569.01,630.23,342.06,112.0,612.0,185.0,372.72,969.0
RBMX,969.23,773.48,1446.0,1290.21,1127.55,1067.0,1719.78,1422.46,1193.0,2120.31
MCPH1,68.72,79.0,108.0,161.0,143.0,205.0,131.0,78.96,102.0,211.97
FBXO25,373.0,339.0,357.0,647.0,443.0,2509.0,538.0,286.0,188.0,580.0
GNRH1,13.0,29.0,21.0,29.0,13.0,14.0,44.0,23.0,23.0,14.0
STAR,3.0,13.9,3.0,17.37,18.0,6.0,6.98,0.0,5.0,1.0
CRH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PRDM14,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
TERF1,196.0,195.0,651.0,286.0,220.0,289.0,295.0,301.0,245.0,360.0
EBAG9,219.0,240.0,642.0,285.0,269.0,566.0,210.0,203.0,106.0,353.0
RSPO2,5.0,4.0,9.0,0.0,4.0,47.0,3.0,0.0,0.0,0.0
VLDLR,24.0,10.0,50.32,27.0,23.98,277.4,83.7,12.0,18.96,3.34
NFIB,1453.0,1375.0,1508.0,1835.0,1556.0,1244.0,1802.0,2189.0,1768.0,1936.0
PLIN2,8747.0,7844.0,1904.0,6603.0,6786.0,3991.0,8479.0,2516.0,5592.0,3631.0
IFNA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDKN2B,12.0,3.0,56.0,29.0,8.0,135.0,39.0,208.0,18.0,194.0
IFNA16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDKN2A,2.0,0.0,118.96,64.99,27.0,248.37,59.0,725.94,21.0,273.9
IFNK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
SIGMAR1,1320.0,1631.0,1433.0,1632.0,1521.0,2305.0,1258.0,2975.0,565.0,4363.0
UGCG,358.0,301.0,479.0,570.0,403.0,185.0,986.0,537.0,733.0,358.0
SURF1,322.0,507.0,389.0,416.0,436.0,802.0,342.0,406.0,178.0,474.0
SURF2,51.0,75.0,142.0,133.0,139.0,201.0,150.0,170.0,134.0,184.0
PTGES,3.0,0.0,28.0,22.0,12.0,11.0,38.0,17.0,22.0,0.0
LCN2,44.0,15.0,8401.0,235.0,81.0,42557.0,212.0,1182.0,523.0,12.0
NOTCH1,130.0,120.0,372.0,434.0,320.0,283.0,428.0,398.0,255.0,249.0
ZEB1,150.0,205.0,272.0,263.0,191.0,134.0,286.0,371.0,398.0,138.0
ANKRD1,47.0,0.0,109.0,11.0,17.0,26.0,145.0,20.0,56.0,2.0
EIF4EBP2,906.0,1233.0,2038.0,1182.0,1204.0,3274.0,978.0,1826.0,533.0,2845.0
TCF7L2,370.0,282.0,382.37,515.77,435.32,249.0,289.0,522.56,352.98,414.0
MKI67,13.0,20.0,166.0,76.0,37.0,341.0,73.0,1392.0,22.0,737.0
CYP17A1,14.54,59.21,23.71,10.0,10.67,16.19,23.77,28.73,8.35,342.21
GSTO1,1186.0,1666.0,1954.0,1095.0,1364.0,1672.0,1554.0,1725.0,687.0,3212.0
ADAM12,2.0,4.0,29.0,13.0,3.0,33.0,19.0,129.0,16.0,9.0
ADM,313.0,111.0,126.0,217.0,142.0,344.0,331.0,102.0,520.0,625.0
GAS2,224.0,244.0,111.39,116.74,168.21,116.65,122.92,71.0,84.0,113.65
EIF3M,747.18,852.04,1493.78,1169.8,927.76,1918.96,1462.75,1586.69,1118.66,2049.91
SESN3,104.0,141.0,226.0,255.0,159.0,766.0,179.0,65.0,85.0,252.0
NCAM1,74.0,45.0,81.93,81.0,58.0,0.0,131.0,13.0,248.0,16.0
NPAT,91.0,60.0,142.0,144.0,108.0,28.0,112.0,88.0,93.0,82.0
ATM,356.0,205.0,447.0,648.0,453.0,155.0,528.0,340.0,357.0,287.0
HYOU1,767.22,381.0,1032.0,682.0,504.48,1405.0,1039.81,953.3,276.0,1548.0
MTA2,288.0,267.0,564.0,503.0,515.0,754.0,638.0,615.0,506.0,465.0
MS4A2,2.0,0.0,10.0,6.0,7.0,0.0,31.0,6.0,25.0,0.0
EI24,1461.0,2231.0,1667.0,2049.0,1989.0,1119.0,1795.0,993.0,847.0,2385.0
CHEK1,2.0,1.0,29.0,18.0,6.0,19.0,23.0,76.0,5.0,65.0
TAGLN,1857.85,445.61,2509.74,2218.63,1337.64,794.42,3563.49,2423.9,3897.28,752.51
SLC22A9,307.0,387.0,244.0,326.0,263.0,642.0,205.0,943.0,79.0,282.0
ALDOA,917.63,722.0,2711.55,2752.0,1266.84,10841.12,3104.62,2625.59,1573.0,3687.17
HMGA2,0.0,0.0,3.0,1.0,0.0,0.0,1.0,9.0,0.0,4.0
MMP3,0.0,0.0,3.0,0.0,0.0,36.0,0.0,26.0,1.0,0.0
ITGB1,2365.0,1967.27,4682.82,2975.67,2442.82,4579.5,5187.78,6119.95,3189.0,3081.78
FXYD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCGR1A,6.0,1.0,25.55,206.74,6.61,40.3,106.93,77.17,43.79,41.16
LATS2,178.0,119.0,227.0,114.0,176.0,299.0,311.0,113.0,203.0,98.0
PDCD4,425.93,367.59,771.61,882.29,581.86,602.2,766.66,670.83,504.28,884.99
VEGFC,24.0,18.0,109.0,51.0,42.0,30.0,113.0,108.0,42.0,57.0
DOCK1,147.0,126.0,181.0,225.0,167.0,165.0,194.0,154.0,142.0,179.0
IL18,86.0,42.0,171.0,332.0,102.0,27.0,346.0,102.0,359.0,79.0
FOXO1,993.0,413.0,414.0,393.0,433.0,229.0,1032.0,246.0,414.0,348.0
UBC,10199.0,7992.0,10641.0,9660.0,6872.0,16482.0,10164.0,6335.0,9709.0,20048.0
